TIME,FOREIGN,DOMESTIC,MALE,FEMALE,ORIGIN_UNCATEGORIZED,SEX_UNCATEGORIZED,UNCATEGORIZED,LOCATION
5/6/2025,68,138,98,108,0,0,0,BSD
5/6/2025,59,202,110,152,0,0,0,ASEAN
5/6/2025,14,869,427,456,0,153,0,ALITAPTAP
6/6/2025,384,1413,821,976,0,0,0,RIVERWALK
6/6/2025,567,1131,838,859,0,0,0,PSL
6/6/2025,68,193,126,135,0,0,0,PRG
6/6/2025,253,1823,1043,1032,0,0,0,PR
6/6/2025,267,593,435,426,0,0,0,PLAZUELA
6/6/2025,79,1757,929,908,0,370,0,PLAZA_MEXICO
6/6/2025,8,82,42,47,0,0,0,MDI
6/6/2025,284,2153,1234,1203,0,0,0,FS
6/6/2025,84,262,161,185,0,0,0,CM
6/6/2025,52,345,173,224,0,10,0,CDT
6/6/2025,68,138,98,108,0,0,0,BSD
6/6/2025,59,202,110,152,0,0,0,ASEAN
6/6/2025,14,869,427,456,0,153,0,ALITAPTAP
7/6/2025,384,1413,821,976,0,0,0,RIVERWALK
7/6/2025,567,1131,838,859,0,0,0,PSL
7/6/2025,68,193,126,135,0,0,0,PRG
7/6/2025,253,1823,1043,1032,0,0,0,PR
7/6/2025,267,593,435,426,0,0,0,PLAZUELA
7/6/2025,79,1757,928,908,0,370,0,PLAZA_MEXICO
7/6/2025,8,82,42,47,0,0,0,MDI
7/6/2025,284,2152,1234,1203,0,0,0,FS
7/6/2025,84,262,161,185,0,0,0,CM
7/6/2025,52,345,173,224,0,10,0,CDT
7/6/2025,68,138,98,108,0,0,0,BSD
7/6/2025,59,202,110,152,0,0,0,ASEAN
7/6/2025,14,869,427,456,0,153,0,ALITAPTAP
8/6/2025,384,1413,821,976,0,0,0,RIVERWALK
8/6/2025,567,1130,838,859,0,0,0,PSL
8/6/2025,68,193,126,135,0,0,0,PRG
8/6/2025,253,1823,1043,1032,0,0,0,PR
8/6/2025,267,593,435,426,0,0,0,PLAZUELA
8/6/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
8/6/2025,8,82,42,47,0,0,0,MDI
8/6/2025,284,2152,1234,1203,0,0,0,FS
8/6/2025,84,262,161,185,0,0,0,CM
8/6/2025,52,345,173,224,0,10,0,CDT
8/6/2025,68,138,98,108,0,0,0,BSD
8/6/2025,59,202,110,152,0,0,0,ASEAN
8/6/2025,14,869,427,456,0,153,0,ALITAPTAP
9/6/2025,384,1413,821,976,0,0,0,RIVERWALK
9/6/2025,567,1130,838,859,0,0,0,PSL
9/6/2025,68,193,126,135,0,0,0,PRG
9/6/2025,253,1823,1043,1032,0,0,0,PR
9/6/2025,267,593,435,426,0,0,0,PLAZUELA
9/6/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
9/6/2025,8,82,42,47,0,0,0,MDI
9/6/2025,284,2152,1234,1203,0,0,0,FS
9/6/2025,84,262,161,185,0,0,0,CM
9/6/2025,52,345,173,223,0,10,0,CDT
9/6/2025,68,138,97,108,0,0,0,BSD
9/6/2025,59,202,110,152,0,0,0,ASEAN
9/6/2025,14,869,427,456,0,153,0,ALITAPTAP
10/6/2025,384,1413,821,976,0,0,0,RIVERWALK
10/6/2025,567,1130,838,859,0,0,0,PSL
10/6/2025,68,193,126,135,0,0,0,PRG
10/6/2025,253,1823,1043,1032,0,0,0,PR
10/6/2025,267,593,435,426,0,0,0,PLAZUELA
10/6/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
10/6/2025,8,82,42,47,0,0,0,MDI
10/6/2025,284,2152,1233,1203,0,0,0,FS
10/6/2025,84,262,161,185,0,0,0,CM
10/6/2025,52,345,173,223,0,10,0,CDT
10/6/2025,68,138,97,108,0,0,0,BSD
10/6/2025,59,202,109,152,0,0,0,ASEAN
10/6/2025,14,869,427,456,0,153,0,ALITAPTAP
11/6/2025,567,1130,838,859,0,0,0,PSL
11/6/2025,68,193,126,135,0,0,0,PRG
11/6/2025,253,1822,1043,1032,0,0,0,PR
11/6/2025,267,593,435,426,0,0,0,PLAZUELA
11/6/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
11/6/2025,8,82,42,47,0,0,0,MDI
11/6/2025,384,1412,820,976,0,0,0,RIVERWALK
11/6/2025,84,262,161,185,0,0,0,CM
11/6/2025,51,345,173,223,0,10,0,CDT
11/6/2025,68,138,97,108,0,0,0,BSD
11/6/2025,59,202,109,151,0,0,0,ASEAN
11/6/2025,14,869,427,456,0,153,0,ALITAPTAP
11/6/2025,284,2152,1233,1203,0,0,0,FS
12/6/2025,384,1412,820,976,0,0,0,RIVERWALK
12/6/2025,567,1130,838,859,0,0,0,PSL
12/6/2025,68,193,126,135,0,0,0,PRG
12/6/2025,253,1822,1043,1032,0,0,0,PR
12/6/2025,267,593,435,426,0,0,0,PLAZUELA
12/6/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
12/6/2025,8,82,42,47,0,0,0,MDI
12/6/2025,284,2152,1233,1203,0,0,0,FS
12/6/2025,84,262,161,185,0,0,0,CM
12/6/2025,51,345,173,223,0,10,0,CDT
12/6/2025,68,138,97,108,0,0,0,BSD
12/6/2025,59,202,109,151,0,0,0,ASEAN
12/6/2025,14,868,427,456,0,153,0,ALITAPTAP
13/06/2025,384,1412,820,976,0,0,0,RIVERWALK
13/06/2025,567,1130,838,859,0,0,0,PSL
13/06/2025,68,193,126,135,0,0,0,PRG
13/06/2025,253,1822,1043,1032,0,0,0,PR
13/06/2025,267,593,435,426,0,0,0,PLAZUELA
13/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
13/06/2025,7,82,42,47,0,0,0,MDI
13/06/2025,284,2152,1233,1203,0,0,0,FS
13/06/2025,84,262,161,185,0,0,0,CM
13/06/2025,51,345,173,223,0,10,0,CDT
13/06/2025,68,138,97,108,0,0,0,BSD
13/06/2025,59,202,109,151,0,0,0,ASEAN
13/06/2025,14,868,427,456,0,153,0,ALITAPTAP
14/06/2025,384,1412,820,976,0,0,0,RIVERWALK
14/06/2025,567,1130,838,859,0,0,0,PSL
14/06/2025,68,193,126,135,0,0,0,PRG
14/06/2025,253,1822,1043,1032,0,0,0,PR
14/06/2025,267,593,434,426,0,0,0,PLAZUELA
14/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
14/06/2025,7,82,42,47,0,0,0,MDI
14/06/2025,284,2152,1233,1203,0,0,0,FS
14/06/2025,84,262,160,185,0,0,0,CM
14/06/2025,51,345,173,223,0,10,0,CDT
14/06/2025,68,138,97,108,0,0,0,BSD
14/06/2025,59,202,109,151,0,0,0,ASEAN
14/06/2025,14,868,427,456,0,153,0,ALITAPTAP
15/06/2025,567,1130,838,859,0,0,0,PSL
15/06/2025,68,192,126,135,0,0,0,PRG
15/06/2025,253,1822,1043,1032,0,0,0,PR
15/06/2025,267,593,434,426,0,0,0,PLAZUELA
15/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
15/06/2025,7,82,42,47,0,0,0,MDI
15/06/2025,384,1412,820,976,0,0,0,RIVERWALK
15/06/2025,84,262,160,185,0,0,0,CM
15/06/2025,51,345,173,223,0,10,0,CDT
15/06/2025,68,138,97,108,0,0,0,BSD
15/06/2025,59,202,109,151,0,0,0,ASEAN
15/06/2025,14,868,427,456,0,152,0,ALITAPTAP
15/06/2025,284,2152,1233,1203,0,0,0,FS
16/06/2025,384,1412,820,976,0,0,0,RIVERWALK
16/06/2025,567,1130,838,859,0,0,0,PSL
16/06/2025,68,192,125,135,0,0,0,PRG
16/06/2025,253,1822,1043,1032,0,0,0,PR
16/06/2025,267,593,434,426,0,0,0,PLAZUELA
16/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
16/06/2025,7,82,42,47,0,0,0,MDI
16/06/2025,284,2152,1233,1203,0,0,0,FS
16/06/2025,84,262,160,185,0,0,0,CM
16/06/2025,51,345,173,223,0,10,0,CDT
16/06/2025,68,138,97,108,0,0,0,BSD
16/06/2025,59,202,109,151,0,0,0,ASEAN
16/06/2025,14,868,427,456,0,152,0,ALITAPTAP
17/06/2025,567,1130,838,859,0,0,0,PSL
17/06/2025,68,192,125,135,0,0,0,PRG
17/06/2025,253,1822,1043,1032,0,0,0,PR
17/06/2025,267,593,434,426,0,0,0,PLAZUELA
17/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
17/06/2025,7,81,42,47,0,0,0,MDI
17/06/2025,384,1412,820,976,0,0,0,RIVERWALK
17/06/2025,84,262,160,185,0,0,0,CM
17/06/2025,51,345,173,223,0,10,0,CDT
17/06/2025,68,137,97,108,0,0,0,BSD
17/06/2025,59,202,109,151,0,0,0,ASEAN
17/06/2025,14,868,427,456,0,152,0,ALITAPTAP
17/06/2025,284,2152,1233,1203,0,0,0,FS
18/06/2025,567,1130,838,859,0,0,0,PSL
18/06/2025,68,192,125,134,0,0,0,PRG
18/06/2025,253,1822,1043,1032,0,0,0,PR
18/06/2025,267,593,434,426,0,0,0,PLAZUELA
18/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
18/06/2025,7,81,42,47,0,0,0,MDI
18/06/2025,384,1412,820,976,0,0,0,RIVERWALK
18/06/2025,84,261,160,185,0,0,0,CM
18/06/2025,51,344,173,223,0,10,0,CDT
18/06/2025,68,137,97,108,0,0,0,BSD
18/06/2025,59,202,109,151,0,0,0,ASEAN
18/06/2025,14,868,426,456,0,152,0,ALITAPTAP
18/06/2025,284,2152,1233,1203,0,0,0,FS
19/06/2025,384,1412,820,976,0,0,0,RIVERWALK
19/06/2025,567,1130,838,859,0,0,0,PSL
19/06/2025,67,192,125,134,0,0,0,PRG
19/06/2025,253,1822,1043,1032,0,0,0,PR
19/06/2025,267,593,434,426,0,0,0,PLAZUELA
19/06/2025,79,1757,928,908,0,369,0,PLAZA_MEXICO
19/06/2025,7,81,42,47,0,0,0,MDI
19/06/2025,84,261,160,185,0,0,0,CM
19/06/2025,51,344,173,223,0,10,0,CDT
19/06/2025,68,137,97,108,0,0,0,BSD
19/06/2025,59,202,109,151,0,0,0,ASEAN
19/06/2025,14,868,426,456,0,152,0,ALITAPTAP
19/06/2025,284,2152,1233,1203,0,0,0,FS
20/06/2025,267,593,434,426,0,0,0,PLAZUELA
20/06/2025,384,1412,820,976,0,0,0,RIVERWALK
20/06/2025,567,1130,838,859,0,0,0,PSL
20/06/2025,67,192,125,134,0,0,0,PRG
20/06/2025,253,1822,1043,1032,0,0,0,PR
20/06/2025,79,1757,928,907,0,369,0,PLAZA_MEXICO
20/06/2025,7,81,42,47,0,0,0,MDI
20/06/2025,284,2152,1233,1203,0,0,0,FS
20/06/2025,84,261,160,185,0,0,0,CM
20/06/2025,51,344,172,223,0,10,0,CDT
20/06/2025,68,137,97,108,0,0,0,BSD
20/06/2025,59,202,109,151,0,0,0,ASEAN
20/06/2025,14,868,426,456,0,152,0,ALITAPTAP
21/06/2025,383,1412,820,975,0,0,0,RIVERWALK
21/06/2025,567,1130,838,859,0,0,0,PSL
21/06/2025,67,192,125,134,0,0,0,PRG
21/06/2025,252,1822,1043,1032,0,0,0,PR
21/06/2025,267,593,434,425,0,0,0,PLAZUELA
21/06/2025,79,1757,928,907,0,369,0,PLAZA_MEXICO
21/06/2025,7,81,42,47,0,0,0,MDI
21/06/2025,284,2152,1233,1203,0,0,0,FS
21/06/2025,84,261,160,185,0,0,0,CM
21/06/2025,51,344,172,223,0,9,0,CDT
21/06/2025,68,137,97,108,0,0,0,BSD
21/06/2025,59,202,109,151,0,0,0,ASEAN
21/06/2025,14,868,426,456,0,152,0,ALITAPTAP
22/06/2025,383,1412,820,975,0,0,0,RIVERWALK
22/06/2025,567,1130,838,859,0,0,0,PSL
22/06/2025,67,192,125,134,0,0,0,PRG
22/06/2025,252,1822,1043,1032,0,0,0,PR
22/06/2025,267,593,434,425,0,0,0,PLAZUELA
22/06/2025,79,1757,928,907,0,369,0,PLAZA_MEXICO
22/06/2025,7,81,42,47,0,0,0,MDI
22/06/2025,284,2152,1233,1202,0,0,0,FS
22/06/2025,84,261,160,185,0,0,0,CM
22/06/2025,51,344,172,223,0,9,0,CDT
22/06/2025,68,137,97,108,0,0,0,BSD
22/06/2025,59,202,109,151,0,0,0,ASEAN
22/06/2025,14,868,426,456,0,152,0,ALITAPTAP
23/06/2025,383,1412,820,975,0,0,0,RIVERWALK
23/06/2025,567,1130,838,859,0,0,0,PSL
23/06/2025,67,192,125,134,0,0,0,PRG
23/06/2025,252,1822,1043,1032,0,0,0,PR
23/06/2025,267,593,434,425,0,0,0,PLAZUELA
23/06/2025,79,1757,928,907,0,369,0,PLAZA_MEXICO
23/06/2025,7,81,42,47,0,0,0,MDI
23/06/2025,284,2152,1233,1202,0,0,0,FS
23/06/2025,84,261,160,185,0,0,0,CM
23/06/2025,51,344,172,223,0,9,0,CDT
23/06/2025,68,137,97,108,0,0,0,BSD
23/06/2025,59,202,109,151,0,0,0,ASEAN
23/06/2025,14,868,426,456,0,152,0,ALITAPTAP
24/06/2025,383,1412,820,975,0,0,0,RIVERWALK
24/06/2025,567,1130,838,859,0,0,0,PSL
24/06/2025,67,192,125,134,0,0,0,PRG
24/06/2025,252,1822,1043,1032,0,0,0,PR
24/06/2025,267,593,434,425,0,0,0,PLAZUELA
24/06/2025,79,1757,928,907,0,369,0,PLAZA_MEXICO
24/06/2025,7,81,42,47,0,0,0,MDI
24/06/2025,284,2152,1233,1202,0,0,0,FS
24/06/2025,84,261,160,185,0,0,0,CM
24/06/2025,51,344,172,223,0,9,0,CDT
24/06/2025,68,137,97,108,0,0,0,BSD
24/06/2025,58,202,109,151,0,0,0,ASEAN
24/06/2025,14,868,426,456,0,152,0,ALITAPTAP
25/06/2025,383,1412,820,975,0,0,0,RIVERWALK
25/06/2025,567,1130,838,859,0,0,0,PSL
25/06/2025,67,192,125,134,0,0,0,PRG
25/06/2025,252,1822,1043,1032,0,0,0,PR
25/06/2025,267,593,434,425,0,0,0,PLAZUELA
25/06/2025,79,1756,928,907,0,369,0,PLAZA_MEXICO
25/06/2025,7,81,42,47,0,0,0,MDI
25/06/2025,283,2152,1233,1202,0,0,0,FS
25/06/2025,84,261,160,185,0,0,0,CM
25/06/2025,51,344,172,223,0,9,0,CDT
25/06/2025,67,137,97,108,0,0,0,BSD
25/06/2025,58,202,109,151,0,0,0,ASEAN
25/06/2025,14,868,426,456,0,152,0,ALITAPTAP
26/06/2025,383,1412,820,975,0,0,0,RIVERWALK
26/06/2025,567,1130,838,859,0,0,0,PSL
26/06/2025,67,192,125,134,0,0,0,PRG
26/06/2025,252,1822,1043,1032,0,0,0,PR
26/06/2025,267,593,434,425,0,0,0,PLAZUELA
26/06/2025,79,1756,928,907,0,369,0,PLAZA_MEXICO
26/06/2025,7,81,42,47,0,0,0,MDI
26/06/2025,283,2152,1233,1202,0,0,0,FS
26/06/2025,83,261,160,185,0,0,0,CM
26/06/2025,51,344,172,223,0,9,0,CDT
26/06/2025,67,137,97,108,0,0,0,BSD
26/06/2025,58,202,109,151,0,0,0,ASEAN
26/06/2025,14,868,426,456,0,152,0,ALITAPTAP
27/06/2025,383,1412,820,975,0,0,0,RIVERWALK
27/06/2025,567,1130,838,859,0,0,0,PSL
27/06/2025,67,192,125,134,0,0,0,PRG
27/06/2025,252,1822,1043,1032,0,0,0,PR
27/06/2025,267,593,434,425,0,0,0,PLAZUELA
27/06/2025,79,1756,928,907,0,369,0,PLAZA_MEXICO
27/06/2025,7,81,41,47,0,0,0,MDI
27/06/2025,283,2152,1233,1202,0,0,0,FS
27/06/2025,83,261,160,185,0,0,0,CM
27/06/2025,51,344,172,223,0,9,0,CDT
27/06/2025,67,137,97,108,0,0,0,BSD
27/06/2025,58,201,109,151,0,0,0,ASEAN
27/06/2025,14,868,426,456,0,152,0,ALITAPTAP
28/06/2025,567,1130,838,859,0,0,0,PSL
28/06/2025,67,192,125,134,0,0,0,PRG
28/06/2025,252,1822,1043,1032,0,0,0,PR
28/06/2025,267,593,434,425,0,0,0,PLAZUELA
28/06/2025,79,1756,928,907,0,369,0,PLAZA_MEXICO
28/06/2025,7,81,41,47,0,0,0,MDI
28/06/2025,383,1412,820,975,0,0,0,RIVERWALK
28/06/2025,83,261,160,185,0,0,0,CM
28/06/2025,51,344,172,223,0,9,0,CDT
28/06/2025,67,137,97,108,0,0,0,BSD
28/06/2025,58,201,109,151,0,0,0,ASEAN
28/06/2025,14,868,426,456,0,152,0,ALITAPTAP
28/06/2025,283,2152,1233,1202,0,0,0,FS
29/06/2025,383,1412,820,975,0,0,0,RIVERWALK
29/06/2025,567,1130,838,859,0,0,0,PSL
29/06/2025,67,192,125,134,0,0,0,PRG
29/06/2025,252,1822,1043,1032,0,0,0,PR
29/06/2025,267,593,434,425,0,0,0,PLAZUELA
29/06/2025,79,1756,928,907,0,369,0,PLAZA_MEXICO
29/06/2025,7,81,41,47,0,0,0,MDI
29/06/2025,283,2152,1233,1202,0,0,0,FS
29/06/2025,83,261,160,185,0,0,0,CM
29/06/2025,51,344,172,223,0,9,0,CDT
29/06/2025,67,137,97,108,0,0,0,BSD
29/06/2025,58,201,109,151,0,0,0,ASEAN
29/06/2025,14,868,426,455,0,152,0,ALITAPTAP
30/06/2025,383,1412,820,975,0,0,0,RIVERWALK
30/06/2025,566,1130,838,859,0,0,0,PSL
30/06/2025,67,192,125,134,0,0,0,PRG
30/06/2025,252,1822,1043,1031,0,0,0,PR
30/06/2025,267,593,434,425,0,0,0,PLAZUELA
30/06/2025,79,1756,928,907,0,369,0,PLAZA_MEXICO
30/06/2025,7,81,41,47,0,0,0,MDI
30/06/2025,283,2152,1233,1202,0,0,0,FS
30/06/2025,83,261,160,184,0,0,0,CM
30/06/2025,51,344,172,223,0,9,0,CDT
30/06/2025,67,137,97,108,0,0,0,BSD
30/06/2025,58,201,109,151,0,0,0,ASEAN
30/06/2025,14,868,426,455,0,152,0,ALITAPTAP
1/7/2025,90,610,326,375,0,0,0,RIVERWALK
1/7/2025,619,978,807,790,0,0,0,PSL
1/7/2025,91,259,175,176,0,0,0,PRG
1/7/2025,361,1119,721,759,0,42,0,PR
1/7/2025,292,553,396,448,0,0,0,PLAZUELA
1/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
1/7/2025,6,50,27,29,0,0,0,MDI
1/7/2025,217,1399,817,799,0,0,0,FS
1/7/2025,73,135,99,109,0,0,0,CM
1/7/2025,64,198,122,140,0,0,0,CDT
1/7/2025,56,92,76,72,0,0,0,BSD
1/7/2025,37,197,108,126,0,0,0,ASEAN
1/7/2025,7,737,397,347,0,0,0,ALITAPTAP
2/7/2025,619,978,807,790,0,0,0,PSL
2/7/2025,91,259,174,176,0,0,0,PRG
2/7/2025,361,1119,721,759,0,42,0,PR
2/7/2025,291,553,396,448,0,0,0,PLAZUELA
2/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
2/7/2025,6,50,27,29,0,0,0,MDI
2/7/2025,90,610,326,375,0,0,0,RIVERWALK
2/7/2025,73,135,99,109,0,0,0,CM
2/7/2025,64,198,122,140,0,0,0,CDT
2/7/2025,56,92,76,72,0,0,0,BSD
2/7/2025,37,197,108,126,0,0,0,ASEAN
2/7/2025,7,737,397,347,0,0,0,ALITAPTAP
2/7/2025,217,1399,817,799,0,0,0,FS
3/7/2025,90,610,326,375,0,0,0,RIVERWALK
3/7/2025,619,978,807,790,0,0,0,PSL
3/7/2025,91,259,174,176,0,0,0,PRG
3/7/2025,361,1119,721,759,0,42,0,PR
3/7/2025,291,553,396,448,0,0,0,PLAZUELA
3/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
3/7/2025,6,50,27,29,0,0,0,MDI
3/7/2025,217,1399,817,799,0,0,0,FS
3/7/2025,73,135,99,109,0,0,0,CM
3/7/2025,64,198,122,140,0,0,0,CDT
3/7/2025,56,92,76,72,0,0,0,BSD
3/7/2025,37,197,108,126,0,0,0,ASEAN
3/7/2025,7,737,397,347,0,0,0,ALITAPTAP
4/7/2025,619,978,807,790,0,0,0,PSL
4/7/2025,91,259,174,176,0,0,0,PRG
4/7/2025,361,1119,721,759,0,42,0,PR
4/7/2025,291,553,396,448,0,0,0,PLAZUELA
4/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
4/7/2025,6,49,27,29,0,0,0,MDI
4/7/2025,90,610,326,375,0,0,0,RIVERWALK
4/7/2025,73,135,99,109,0,0,0,CM
4/7/2025,64,197,122,140,0,0,0,CDT
4/7/2025,56,92,76,72,0,0,0,BSD
4/7/2025,37,196,108,126,0,0,0,ASEAN
4/7/2025,7,737,397,347,0,0,0,ALITAPTAP
4/7/2025,217,1399,817,799,0,0,0,FS
5/7/2025,619,978,807,790,0,0,0,PSL
5/7/2025,91,259,174,176,0,0,0,PRG
5/7/2025,361,1119,721,759,0,42,0,PR
5/7/2025,291,553,396,448,0,0,0,PLAZUELA
5/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
5/7/2025,6,49,26,29,0,0,0,MDI
5/7/2025,90,610,326,375,0,0,0,RIVERWALK
5/7/2025,73,135,99,109,0,0,0,CM
5/7/2025,64,197,122,140,0,0,0,CDT
5/7/2025,56,92,76,72,0,0,0,BSD
5/7/2025,37,196,108,126,0,0,0,ASEAN
5/7/2025,7,737,397,347,0,0,0,ALITAPTAP
5/7/2025,217,1399,817,799,0,0,0,FS
6/7/2025,90,610,326,375,0,0,0,RIVERWALK
6/7/2025,619,978,807,790,0,0,0,PSL
6/7/2025,91,259,174,176,0,0,0,PRG
6/7/2025,361,1119,721,759,0,42,0,PR
6/7/2025,291,553,396,448,0,0,0,PLAZUELA
6/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
6/7/2025,6,49,26,29,0,0,0,MDI
6/7/2025,73,135,99,109,0,0,0,CM
6/7/2025,64,197,122,140,0,0,0,CDT
6/7/2025,56,92,76,72,0,0,0,BSD
6/7/2025,37,196,108,126,0,0,0,ASEAN
6/7/2025,7,737,397,347,0,0,0,ALITAPTAP
6/7/2025,217,1399,817,799,0,0,0,FS
7/7/2025,291,553,396,448,0,0,0,PLAZUELA
7/7/2025,90,610,326,375,0,0,0,RIVERWALK
7/7/2025,619,978,807,790,0,0,0,PSL
7/7/2025,91,259,174,176,0,0,0,PRG
7/7/2025,361,1119,721,759,0,42,0,PR
7/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
7/7/2025,6,49,26,29,0,0,0,MDI
7/7/2025,217,1399,817,798,0,0,0,FS
7/7/2025,73,135,99,109,0,0,0,CM
7/7/2025,64,197,122,140,0,0,0,CDT
7/7/2025,56,92,76,72,0,0,0,BSD
7/7/2025,37,196,108,126,0,0,0,ASEAN
7/7/2025,7,737,397,347,0,0,0,ALITAPTAP
8/7/2025,90,610,326,374,0,0,0,RIVERWALK
8/7/2025,619,978,807,790,0,0,0,PSL
8/7/2025,91,259,174,176,0,0,0,PRG
8/7/2025,361,1119,721,759,0,42,0,PR
8/7/2025,291,553,396,448,0,0,0,PLAZUELA
8/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
8/7/2025,6,49,26,29,0,0,0,MDI
8/7/2025,217,1399,817,798,0,0,0,FS
8/7/2025,72,135,99,109,0,0,0,CM
8/7/2025,64,197,122,140,0,0,0,CDT
8/7/2025,56,92,76,72,0,0,0,BSD
8/7/2025,37,196,108,126,0,0,0,ASEAN
8/7/2025,7,737,397,347,0,0,0,ALITAPTAP
9/7/2025,90,610,326,374,0,0,0,RIVERWALK
9/7/2025,619,978,807,790,0,0,0,PSL
9/7/2025,91,259,174,176,0,0,0,PRG
9/7/2025,361,1119,721,759,0,42,0,PR
9/7/2025,291,553,396,448,0,0,0,PLAZUELA
9/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
9/7/2025,6,49,26,29,0,0,0,MDI
9/7/2025,217,1399,817,798,0,0,0,FS
9/7/2025,72,135,99,109,0,0,0,CM
9/7/2025,64,197,122,140,0,0,0,CDT
9/7/2025,56,92,76,72,0,0,0,BSD
9/7/2025,37,196,108,126,0,0,0,ASEAN
9/7/2025,7,737,397,347,0,0,0,ALITAPTAP
10/7/2025,90,610,326,374,0,0,0,RIVERWALK
10/7/2025,619,978,807,790,0,0,0,PSL
10/7/2025,91,259,174,176,0,0,0,PRG
10/7/2025,361,1119,721,759,0,42,0,PR
10/7/2025,291,553,396,448,0,0,0,PLAZUELA
10/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
10/7/2025,6,49,26,29,0,0,0,MDI
10/7/2025,217,1399,817,798,0,0,0,FS
10/7/2025,72,135,99,109,0,0,0,CM
10/7/2025,64,197,122,140,0,0,0,CDT
10/7/2025,56,92,76,72,0,0,0,BSD
10/7/2025,37,196,108,126,0,0,0,ASEAN
10/7/2025,7,737,397,347,0,0,0,ALITAPTAP
11/7/2025,90,610,326,374,0,0,0,RIVERWALK
11/7/2025,619,978,807,790,0,0,0,PSL
11/7/2025,91,259,174,176,0,0,0,PRG
11/7/2025,361,1119,720,759,0,42,0,PR
11/7/2025,291,553,396,448,0,0,0,PLAZUELA
11/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
11/7/2025,6,49,26,29,0,0,0,MDI
11/7/2025,217,1399,817,798,0,0,0,FS
11/7/2025,72,135,98,109,0,0,0,CM
11/7/2025,64,197,122,140,0,0,0,CDT
11/7/2025,56,92,76,72,0,0,0,BSD
11/7/2025,37,196,108,126,0,0,0,ASEAN
11/7/2025,7,736,397,346,0,0,0,ALITAPTAP
12/7/2025,90,610,326,374,0,0,0,RIVERWALK
12/7/2025,619,978,807,790,0,0,0,PSL
12/7/2025,91,259,174,176,0,0,0,PRG
12/7/2025,361,1119,720,759,0,42,0,PR
12/7/2025,291,553,396,448,0,0,0,PLAZUELA
12/7/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
12/7/2025,6,49,26,29,0,0,0,MDI
12/7/2025,217,1399,817,798,0,0,0,FS
12/7/2025,72,135,98,109,0,0,0,CM
12/7/2025,64,197,122,140,0,0,0,CDT
12/7/2025,56,92,76,72,0,0,0,BSD
12/7/2025,37,196,108,126,0,0,0,ASEAN
12/7/2025,7,736,397,346,0,0,0,ALITAPTAP
13/07/2025,90,610,326,374,0,0,0,RIVERWALK
13/07/2025,619,978,807,790,0,0,0,PSL
13/07/2025,91,259,174,176,0,0,0,PRG
13/07/2025,361,1119,720,759,0,42,0,PR
13/07/2025,291,552,396,448,0,0,0,PLAZUELA
13/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
13/07/2025,6,49,26,29,0,0,0,MDI
13/07/2025,217,1399,817,798,0,0,0,FS
13/07/2025,72,135,98,109,0,0,0,CM
13/07/2025,64,197,122,140,0,0,0,CDT
13/07/2025,56,92,76,72,0,0,0,BSD
13/07/2025,37,196,108,125,0,0,0,ASEAN
13/07/2025,7,736,397,346,0,0,0,ALITAPTAP
14/07/2025,90,610,326,374,0,0,0,RIVERWALK
14/07/2025,619,978,807,790,0,0,0,PSL
14/07/2025,91,259,174,176,0,0,0,PRG
14/07/2025,361,1119,720,759,0,42,0,PR
14/07/2025,291,552,396,448,0,0,0,PLAZUELA
14/07/2025,37,987,547,477,0,0,0,PLAZA_MEXICO
14/07/2025,6,49,26,29,0,0,0,MDI
14/07/2025,217,1399,817,798,0,0,0,FS
14/07/2025,72,135,98,109,0,0,0,CM
14/07/2025,64,197,122,140,0,0,0,CDT
14/07/2025,56,92,75,72,0,0,0,BSD
14/07/2025,37,196,108,125,0,0,0,ASEAN
14/07/2025,7,736,397,346,0,0,0,ALITAPTAP
15/07/2025,619,978,807,790,0,0,0,PSL
15/07/2025,91,259,174,176,0,0,0,PRG
15/07/2025,361,1119,720,759,0,42,0,PR
15/07/2025,291,552,396,448,0,0,0,PLAZUELA
